_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,__mag_comp,mavar__deg,__lat__deg,__lon__deg,__altftmsl,__altftagl,___onrunwy,__alt__ind,__latorign,__lonorign,NAV_1,_freqNAV_1,_stbyNAV_1,_typeNAV_2,_freqNAV_2,_stbyNAV_2,_typeNAV_1,n-typNAV_1,to-frNAV_1,m-crsNAV_1,r-brgNAV_1,dme-dNAV_1,h-defNAV_1,v-defNAV_2,n-typNAV_2,to-frNAV_2,m-crsNAV_2,r-brgNAV_2,dme-dNAV_2,h-defNAV_2,v-defADF_1,_freqADF_1,_cardADF_1,r-brgADF_1,n-typADF_2,_freqADF_2,_cardADF_2,r-brgADF_2,n-typ__DME,nav01__DME,_mode__DME,found__DME,_dist__DME,speed__DME,_time__DME,n-typDME-3_freq,
1265.83960,1445.19421,1443.69165,0.00000,13.55647,14.55647,2.67702,85.67287,-1.99242,47.27934,6.07423,5961.60400,5071.48877,1.00000,5961.54980,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.92465,-159.81477,39.85526,-0.77625,0.00000,3.00000,1.00000,358.47580,-69.24769,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,39.85526,116.50974,20.49558,3.00000,10940.00000,
1266.82874,1446.19958,1444.69690,0.00000,13.55675,14.55675,2.67730,84.33752,-1.99262,47.27959,6.07502,5961.62061,5085.64209,1.00000,5961.59814,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.90573,-156.90358,39.88731,-0.77162,0.00000,3.00000,1.00000,358.44614,-66.35045,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,39.88731,113.56607,21.00147,3.00000,10940.00000,
1267.83655,1447.21252,1445.70996,0.00000,13.55703,14.55703,2.67758,82.77268,-1.99281,47.27987,6.07578,5961.62354,5092.93506,1.00000,5961.61816,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.88458,-153.96831,39.91882,-0.76655,0.00000,3.00000,1.00000,358.41647,-63.42649,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,39.91882,110.78240,21.57197,3.00000,10940.00000,
1268.83887,1448.21924,1446.71667,0.00000,13.55731,14.55731,2.67786,80.79039,-1.99300,47.28017,6.07653,5961.64697,5091.48486,1.00000,5961.61865,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.86151,-151.04980,39.94927,-0.76092,0.00000,3.00000,1.00000,358.38782,-60.51654,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,39.94927,107.48330,22.21445,3.00000,10940.00000,
1269.83716,1449.22192,1447.71936,0.00000,13.55759,14.55759,2.67814,78.18195,-1.99318,47.28049,6.07724,5961.77100,5094.82959,1.00000,5961.66504,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.83578,-148.19209,39.97869,-0.75458,0.00000,3.00000,1.00000,358.35907,-57.66421,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,39.97869,104.43218,22.94217,3.00000,10940.00000,
1270.84570,1450.23047,1448.72791,0.00000,13.55787,14.55787,2.67842,74.93928,-1.99336,47.28084,6.07794,5962.05127,5111.55176,1.00000,5961.81104,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.80740,-145.43399,40.00734,-0.74766,0.00000,3.00000,1.00000,358.33087,-54.90894,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.00734,100.74749,23.72008,3.00000,10940.00000,
1271.84717,1451.23206,1449.72937,0.00000,13.55815,14.55815,2.67870,71.23769,-1.99353,47.28120,6.07861,5962.47705,5107.30664,1.00000,5962.09131,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.77875,-142.86905,40.03486,-0.74051,0.00000,3.00000,1.00000,358.30511,-52.34396,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.03486,97.46412,24.53523,3.00000,10940.00000,
1272.84827,1452.23303,1450.73047,0.00000,13.55842,14.55842,2.67898,67.31546,-1.99369,47.28159,6.07925,5962.99707,5102.48096,1.00000,5962.50146,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.74808,-140.51683,40.06152,-0.73305,0.00000,3.00000,1.00000,358.28058,-49.98895,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.06152,94.47820,25.30915,3.00000,10940.00000,
1273.84888,1453.23364,1451.73108,0.00000,13.55870,14.55870,2.67925,63.41282,-1.99385,47.28199,6.07988,5963.54102,5098.52393,1.00000,5963.01074,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.71420,-138.39589,40.08735,-0.72475,0.00000,3.00000,1.00000,358.25656,-47.86155,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.08735,91.90283,26.08131,3.00000,10940.00000,
1274.84607,1454.26208,1452.75952,0.00000,13.55899,14.55899,2.67954,59.59891,-1.99401,47.28241,6.08050,5964.06250,5088.52539,1.00000,5963.55176,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.67969,-136.45392,40.11310,-0.71607,0.00000,3.00000,1.00000,358.23276,-45.91049,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.11310,89.29566,26.92846,3.00000,10940.00000,
1275.84021,1455.25623,1453.75366,0.00000,13.55926,14.55926,2.67982,56.21604,-1.99416,47.28283,6.08109,5964.48926,5078.87695,1.00000,5964.03906,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.64490,-134.79202,40.13733,-0.70745,0.00000,3.00000,1.00000,358.21021,-44.23806,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.13733,86.91938,27.67236,3.00000,10940.00000,
1276.84387,1456.25989,1454.75720,0.00000,13.55954,14.55954,2.68009,53.15948,-1.99430,47.28326,6.08166,5964.82764,5071.83545,1.00000,5964.46729,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.60962,-133.30641,40.16117,-0.69863,0.00000,3.00000,1.00000,358.18713,-42.74068,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.16117,84.58353,28.40388,3.00000,10940.00000,
1277.84851,1457.26453,1455.76184,0.00000,13.55982,14.55982,2.68037,50.46817,-1.99444,47.28370,6.08222,5965.07471,5065.16113,1.00000,5964.80811,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.57352,-131.98730,40.18451,-0.68967,0.00000,3.00000,1.00000,358.16544,-41.40886,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.18451,82.80914,29.00329,3.00000,10940.00000,
1278.85205,1458.28210,1456.77954,0.00000,13.56010,14.56010,2.68066,48.09326,-1.99458,47.28416,6.08278,5965.24414,5035.89600,1.00000,5965.05420,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.53555,-130.79697,40.20761,-0.68028,0.00000,3.00000,1.00000,358.14365,-40.20390,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.20761,81.23936,29.67228,3.00000,10940.00000,
1279.85645,1459.28650,1457.78394,0.00000,13.56038,14.56038,2.68093,46.05234,-1.99472,47.28461,6.08332,5965.34961,4994.08984,1.00000,5965.23047,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.49686,-129.74269,40.22996,-0.67062,0.00000,3.00000,1.00000,358.12228,-39.13372,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.22996,79.65308,30.27795,3.00000,10940.00000,
1280.86194,1460.29688,1458.79431,0.00000,13.56066,14.56066,2.68122,44.25309,-1.99485,47.28508,6.08385,5965.41064,4952.00830,1.00000,5965.33643,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.45798,-128.78204,40.25200,-0.66093,0.00000,3.00000,1.00000,358.10104,-38.15615,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.25200,77.93587,30.91591,3.00000,10940.00000,
1281.85791,1461.29272,1459.79016,0.00000,13.56094,14.56094,2.68149,42.68043,-1.99498,47.28555,6.08436,5965.44238,4915.67480,1.00000,5965.39795,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.41864,-127.91758,40.27334,-0.65116,0.00000,3.00000,1.00000,358.08035,-37.27401,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.27334,76.30562,31.41845,3.00000,10940.00000,
1282.85107,1462.28589,1460.78333,0.00000,13.56122,14.56122,2.68177,41.26974,-1.99511,47.28601,6.08486,5965.45557,4906.99951,0.00000,5965.43262,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.37909,-127.12486,40.29426,-0.64133,0.00000,3.00000,1.00000,358.05966,-36.46313,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.29426,75.28593,32.05804,3.00000,10940.00000,
1283.85156,1463.28650,1461.78394,0.00000,13.56149,14.56149,2.68205,39.97546,-1.99523,47.28648,6.08536,5965.45801,4901.06836,0.00000,5965.44824,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.33990,-126.38718,40.31502,-0.63147,0.00000,3.00000,1.00000,358.04062,-35.70624,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.31502,74.16127,32.51719,3.00000,10940.00000,
1284.85828,1464.29309,1462.79053,0.00000,13.56177,14.56177,2.68233,38.77754,-1.99535,47.28697,6.08585,5965.45459,4894.24805,0.00000,5965.44189,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.29907,-125.70055,40.33558,-0.62133,0.00000,3.00000,1.00000,358.02069,-34.99931,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.33558,73.39172,33.03377,3.00000,10940.00000,
1285.85486,1465.29529,1463.79272,0.00000,13.56205,14.56205,2.68260,37.67251,-1.99547,47.28745,6.08633,5965.44824,4885.92627,0.00000,5965.44727,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.25851,-125.06776,40.35572,-0.61121,0.00000,3.00000,1.00000,358.00229,-34.34547,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.35572,71.70590,33.65319,3.00000,10940.00000,
1286.85095,1466.29773,1464.79517,0.00000,13.56233,14.56233,2.68288,36.64458,-1.99559,47.28794,6.08680,5965.43994,4875.43262,0.00000,5965.44482,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.21744,-124.48165,40.37563,-0.60097,0.00000,3.00000,1.00000,357.98355,-33.73754,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.37563,71.43800,34.01839,3.00000,10940.00000,
1287.85437,1467.30115,1465.79858,0.00000,13.56261,14.56261,2.68316,35.68710,-1.99571,47.28843,6.08727,5965.43018,4861.71240,0.00000,5965.43896,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.17633,-123.93919,40.39527,-0.59068,0.00000,3.00000,1.00000,357.96558,-33.17262,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.39527,69.96357,34.58644,3.00000,10940.00000,
1288.86133,1468.30811,1466.80542,0.00000,13.56289,14.56289,2.68344,34.79469,-1.99582,47.28893,6.08773,5965.41846,4846.46484,0.00000,5965.42432,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.13467,-123.43623,40.41475,-0.58031,0.00000,3.00000,1.00000,357.94794,-32.64653,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.41475,69.18696,34.99907,3.00000,10940.00000,
1289.85522,1469.30188,1467.79932,0.00000,13.56317,14.56317,2.68372,33.97870,-1.99594,47.28942,6.08818,5965.40576,4831.22461,0.00000,5965.41895,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.09399,-122.97776,40.43375,-0.57007,0.00000,3.00000,1.00000,357.93021,-32.16491,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.43375,68.29485,35.39980,3.00000,10940.00000,
1290.85583,1470.30847,1468.80579,0.00000,13.56345,14.56345,2.68400,33.21544,-1.99605,47.28992,6.08863,5965.39209,4815.61279,0.00000,5965.40332,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.05255,-122.54868,40.45280,-0.55976,0.00000,3.00000,1.00000,357.91254,-31.71241,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.45280,67.81940,35.75934,3.00000,10940.00000,
1291.85779,1471.31592,1469.81335,0.00000,13.56373,14.56373,2.68428,32.51209,-1.99616,47.29042,6.08908,5965.37744,4799.81689,0.00000,5965.38867,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,267.01065,-122.15223,40.47169,-0.54928,0.00000,3.00000,1.00000,357.89493,-31.29173,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.47169,66.94237,36.08014,3.00000,10940.00000,
1292.86353,1472.32166,1470.81909,0.00000,13.56400,14.56400,2.68456,31.86661,-1.99627,47.29092,6.08952,5965.36279,4787.01807,0.00000,5965.37305,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.96854,-121.78629,40.49034,-0.53878,0.00000,3.00000,1.00000,357.87796,-30.90138,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.49034,66.54601,36.44354,3.00000,10940.00000,
1293.86865,1473.32678,1471.82410,0.00000,13.56428,14.56428,2.68483,31.27371,-1.99638,47.29143,6.08996,5965.34717,4779.20752,0.00000,5965.36426,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.92670,-121.44730,40.50883,-0.52830,0.00000,3.00000,1.00000,357.86047,-30.53779,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.50883,66.24335,36.82394,3.00000,10940.00000,
1294.86475,1474.32947,1472.82690,0.00000,13.56456,14.56456,2.68511,30.72925,-1.99648,47.29193,6.09039,5965.33154,4772.03613,0.00000,5965.33496,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.88446,-121.13271,40.52711,-0.51777,0.00000,3.00000,1.00000,357.84384,-30.19837,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.52711,65.44541,37.10320,3.00000,10940.00000,
1295.86401,1475.32874,1473.82617,0.00000,13.56484,14.56484,2.68539,30.22829,-1.99659,47.29244,6.09081,5965.31592,4772.71143,0.00000,5965.33301,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.84280,-120.84019,40.54518,-0.50736,0.00000,3.00000,1.00000,357.82709,-29.88100,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.54518,64.85506,37.44311,3.00000,10940.00000,
1296.86914,1476.34058,1474.83801,0.00000,13.56512,14.56512,2.68567,29.75847,-1.99669,47.29296,6.09124,5965.30029,4773.37598,0.00000,5965.31006,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.79950,-120.56333,40.56334,-0.49658,0.00000,3.00000,1.00000,357.80991,-29.57846,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.56334,64.32298,37.74443,3.00000,10940.00000,
1297.86584,1477.33728,1475.83472,0.00000,13.56540,14.56540,2.68595,29.32790,-1.99680,47.29346,6.09165,5965.28564,4770.15186,0.00000,5965.29785,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.75720,-120.30751,40.58112,-0.48602,0.00000,3.00000,1.00000,357.79364,-29.29704,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.58112,64.18359,37.98323,3.00000,10940.00000,
1298.86121,1478.33276,1476.83008,0.00000,13.56567,14.56567,2.68623,28.92568,-1.99690,47.29398,6.09206,5965.27100,4766.52539,0.00000,5965.28760,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.71451,-120.06734,40.59873,-0.47533,0.00000,3.00000,1.00000,357.77728,-29.03083,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.59873,63.53491,38.27476,3.00000,10940.00000,
1299.86597,1479.34436,1477.84167,0.00000,13.56596,14.56596,2.68651,28.54192,-1.99700,47.29449,6.09248,5965.25684,4762.84619,0.00000,5965.27637,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.67117,-119.83704,40.61651,-0.46453,0.00000,3.00000,1.00000,357.76041,-28.77403,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.61651,62.94902,38.63686,3.00000,10940.00000,
1300.86633,1480.34460,1478.84204,0.00000,13.56623,14.56623,2.68678,28.18423,-1.99710,47.29501,6.09288,5965.24316,4759.21484,0.00000,5965.25879,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.62888,-119.62187,40.63400,-0.45389,0.00000,3.00000,1.00000,357.74536,-28.53220,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.63400,62.59376,38.90709,3.00000,10940.00000,
1301.86523,1481.34363,1479.84094,0.00000,13.56651,14.56651,2.68706,27.84643,-1.99720,47.29552,6.09329,5965.22998,4755.59326,0.00000,5965.23828,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.58615,-119.41813,40.65138,-0.44325,0.00000,3.00000,1.00000,357.72922,-28.30179,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.65138,63.02298,38.96267,3.00000,10940.00000,
1302.86487,1482.34314,1480.84058,0.00000,13.56679,14.56679,2.68734,27.52577,-1.99730,47.29604,6.09369,5965.21729,4754.65918,0.00000,5965.23193,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.54346,-119.22507,40.66864,-0.43255,0.00000,3.00000,1.00000,357.71341,-28.08178,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.66864,62.12873,39.28325,3.00000,10940.00000,
1303.86816,1483.34656,1481.84399,0.00000,13.56707,14.56707,2.68762,27.21984,-1.99740,47.29656,6.09409,5965.20557,4755.16992,0.00000,5965.21533,47.50000,6.00000,11145.00000,11710.00000,3.00000,11300.00000,10820.00000,3.00000,3.00000,2.00000,266.50061,-119.04111,40.68589,-0.42185,0.00000,3.00000,1.00000,357.69806,-27.87066,0.00000,-2.50000,0.00000,289.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,40.68589,61.87111,39.52825,3.00000,10940.00000,
